Alive precision,AliveDate,Alternate Link,Alternate_ID,Alternate_name,BirthDate,BornPrecision,DeathDate,DeathPrecision,FullTextPageNum,Index Category 1,LifeLength,LifeLength Precision,LineNumber,NameInIndex,NameOnChart,On Chart: Line #,OnChartCategory,Region_final,Section starting Line,Sex or gender V2,UO_ID,Watkins_ID,WikiLink,WikiLink in MM10?,aproxBirthDate,aproxDeathDate,case,continent,country,discrepancy
fl.,1060.0,https://de.wikipedia.org/wiki/Quirinus_von_Tegernsee,,,,,,,86.0,P,,,52.0,Metellus Tegerensis,Metellus T.,10.0,Artists Poets,Germany,42.0,male,1565.0,,0,0,1037.0,1083.0,"case3
",0,0,
,,,,,,,303.0,d. ab.,86.0,F,,,118.0,Methodius,Methodius,20.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,1566.0,,https://en.wikipedia.org/wiki/Methodius_of_Olympus,https://en.wikipedia.org/wiki/Methodius_of_Olympus,258.0,303.0,case2,Asia|Europe,Turkey,
,,,,,,,-415.0,d. af.,86.0,M,,,87.0,Meton,Meton,19.0,Mathematicians &cc Physicians,Turky in Europe,68.0,male,1567.0,,https://en.wikipedia.org/wiki/Meton_of_Athens,https://en.wikipedia.org/wiki/Meton_of_Athens,370.0,416.0,case8,Europe,Greece,
fl.,-300.0,,,,,,,,86.0,HP Cyn,,,109.0,Metrocles,Metrocles,11.0,Divines and Metaphysicians &cc,Turky in Europe,98.0,male,1568.0,,https://en.wikipedia.org/wiki/Metrocles,https://en.wikipedia.org/wiki/Metrocles,-323.0,-277.0,"case3
",Europe,Greece,
fl.,-170.0,,,,,,,,86.0,Pa,,,63.0,Metrodorus,Metrodorus,21.0,Artists Poets,0,42.0,male,1569.0,,https://en.wikipedia.org/wiki/Metrodorus_of_Athens,https://en.wikipedia.org/wiki/Metrodorus_of_Athens,-193.0,-147.0,"case3
",0,0,
,,,,,,,1639.0,d.,86.0,Cr,60.0,,37.0,"Meursius, John",Meurseus,15.0,Orators and Critics &cc,France,22.0,male,1570.0,,https://en.wikipedia.org/wiki/Johannes_Meursius,https://en.wikipedia.org/wiki/Johannes_Meursius,1579.0,1639.0,case1,Europe|Central America,Netherlands,
,,,,,,,1683.0,d.,86.0,H,73.0,,9.0,Mezerai,Mezerai,9.0,Historians and Antiquaries Lawyers,France,0.0,male,1571.0,,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Eudes_de_M%C3%A9zeray,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Eudes_de_M%C3%A9zeray,1610.0,1683.0,case1,Europe,France,
,-750.0,,,,,,,,-99.0,,,,104.0,Micah,Micah,6.0,Divines and Metaphysicians &cc,0,98.0,male,1572.0,,https://en.wikipedia.org/wiki/Micah_(prophet),https://en.wikipedia.org/wiki/Micah_(prophet),-45.0,0.0,,0,0,NI
fl.,1462.0,,,,,,,,86.0,H,,,19.0,Michael Ducas,M. Ducas,19.0,Historians and Antiquaries Lawyers, ,0.0,male,1573.0,,https://en.wikipedia.org/wiki/Doukas_(historian),https://en.wikipedia.org/wiki/Doukas_(historian),1439.0,1485.0,"case3
",0,0,
,,,,,,,1750.0,d.,86.0,D,66.0,,111.0,"Middleton, Conyers",C. Middleton,13.0,Divines and Metaphysicians &cc,Great Britain,98.0,male,1574.0,,https://en.wikipedia.org/wiki/Conyers_Middleton,https://en.wikipedia.org/wiki/Conyers_Middleton,1684.0,1750.0,case1,Europe,United Kingdom,
,,,,,,,-489.0,d.,86.0,,,,139.0,Miltiades,Miltiades,13.0,Statesmen and Warriors,Turky in Europe,126.0,male,1575.0,,https://en.wikipedia.org/wiki/Miltiades,https://en.wikipedia.org/wiki/Miltiades,-534.0,-489.0,case2,Europe,Greece,
,,,,,,,1674.0,d.,86.0,P,66.0,,47.0,Milton,Milton,5.0,Artists Poets,Great Britain,42.0,male,1576.0,,https://en.wikipedia.org/wiki/John_Milton,https://en.wikipedia.org/wiki/John_Milton,1608.0,1674.0,case1,Europe,United Kingdom,
fl.,-600.0,,,,,,,,87.0,P,,,46.0,Mimnermus,Mimnermus,4.0,Artists Poets,Turky in Asia,42.0,male,1577.0,,https://en.wikipedia.org/wiki/Mimnermus,https://en.wikipedia.org/wiki/Mimnermus,-623.0,-577.0,"case3
",Asia|Europe,Turkey,
,,,,,,,-964.0,d.,87.0,,,,150.0,Minos,Minos,24.0,Statesmen and Warriors,0,126.0,male,1578.0,,https://en.wikipedia.org/wiki/Minos,https://en.wikipedia.org/wiki/Minos,-1009.0,-964.0,case2,0,0,
fl.,260.0,https://books.google.com/books?id=EvvIIEKrLTgC&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=snippet&q=minucianus&f=false,,,,,,,87.0,Cr,,,31.0,Minucianus,Minucianus,9.0,Orators and Critics &cc,Turky in Europe,22.0,male,1579.0,,0,0,237.0,283.0,"case3
",0,0,
fl.,220.0,,,,,,,,87.0,F,,,108.0,Minucius Faelis,M. Faelix,10.0,Divines and Metaphysicians &cc,Africa,98.0,male,1580.0,,https://en.wikipedia.org/wiki/Marcus_Minucius_Felix,https://en.wikipedia.org/wiki/Marcus_Minucius_Felix,197.0,243.0,"case3
",Africa,Algeria,
fl.,1478.0,,,,,,,,87.0,H,,,9.0,Mirkhond,Mirkhond,9.0,Historians and Antiquaries Lawyers,Western Tartary,0.0,male,1581.0,,https://en.wikipedia.org/wiki/M%C4%ABr-Khv%C4%81nd,https://en.wikipedia.org/wiki/M%C4%ABr-Khv%C4%81nd,1455.0,1501.0,"case3
",Asia,Afghanistan,
,,,,,,,243.0,d.,87.0,,,,149.0,Misitheus,Misitheus,23.0,Statesmen and Warriors,Italy,126.0,male,1582.0,,https://en.wikipedia.org/wiki/Gaius_Furius_Sabinius_Aquila_Timesitheus,https://en.wikipedia.org/wiki/Gaius_Furius_Sabinius_Aquila_Timesitheus,198.0,243.0,case2,0,0,
fl.,-1157.0,,,,,,,,87.0,,,,129.0,Misphragmuthosis,Misphragmuthosis,3.0,Statesmen and Warriors,Africa,126.0,male,1583.0,,0,0,-1180.0,-1134.0,"case3
",0,0,
,,,,,,,-63.0,d.,87.0,,72.0,,130.0,Mithridates,Mithridates,4.0,Statesmen and Warriors, ,126.0,male,1584.0,,https://en.wikipedia.org/wiki/Mithridates_VI_of_Pontus,https://en.wikipedia.org/wiki/Mithridates_VI_of_Pontus,-135.0,-63.0,case1,Asia|Europe,Turkey,
,,,,,,,679.0,d.,87.0,,75.0,,136.0,Moawiah,Moawiay,10.0,Statesmen and Warriors,Arabia,126.0,male,1585.0,,https://en.wikipedia.org/wiki/Muawiyah_I,https://en.wikipedia.org/wiki/Muawiyah_I,604.0,679.0,case1,Asia,Saudi Arabia,
fl.,240.0,,,,,,,,87.0,L,,,5.0,Modestinus Herennius,Modestinus,5.0,Historians and Antiquaries Lawyers,Italy,0.0,male,1586.0,,https://en.wikipedia.org/wiki/Herennius_Modestinus,https://en.wikipedia.org/wiki/Herennius_Modestinus,217.0,263.0,"case3
",0,0,
fl.,-860.0,,,,,,,,87.0,,,,130.0,Moeris,Moeris,4.0,Statesmen and Warriors,Africa,126.0,male,1587.0,,https://en.wikipedia.org/wiki/Amenemhat_III,https://en.wikipedia.org/wiki/Amenemhat_III,-883.0,-837.0,"case3
",0,0,
,,https://books.google.com/books?id=t64-AAAAYAAJ&pg=PA315&lpg=PA315&dq=moez+universal+history&source=bl&ots=1rZV-TEhoU&sig=ACfU3U1Mm_E701eU7xT2DZ5NhR7n424BGA&hl=en&sa=X&ved=2ahUKEwitrd2UsLHnAhVCIDQIHd_0CPEQ6AEwFXoECAsQAQ#v=onepage&q=moez%20universal%20history&f=false,,,,,987.0,d.,87.0,,44.0,,131.0,Moez,Moez,5.0,Statesmen and Warriors, ,126.0,male,1588.0,,https://en.wikipedia.org/wiki/Al-Mu%27izz_li-Din_Allah,https://en.wikipedia.org/wiki/Al-Mu%27izz_li-Din_Allah,943.0,987.0,case1,Africa,Tunisia,
,,,,,,,632.0,d.,87.0,Moh,63.0,,103.0,Mohammed,Mohammed,5.0,Divines and Metaphysicians &cc,Arabia,98.0,male,1589.0,,https://en.wikipedia.org/wiki/Muhammad,https://en.wikipedia.org/wiki/Muhammad,569.0,632.0,case1,Asia,Saudi Arabia,
,,,,,,,1481.0,d.,87.0,,51.0,,129.0,Mohammed 2nd,Mohammed 2d,3.0,Statesmen and Warriors,Turky in Europe,126.0,male,1590.0,,https://en.wikipedia.org/wiki/Mehmed_the_Conqueror,https://en.wikipedia.org/wiki/Mehmed_the_Conqueror,1430.0,1481.0,case1,Asia|Europe,Turkey,
,,,,,,,1672.0,d.,87.0,P,52.0,,43.0,Moliere,Moliere,1.0,Artists Poets,France,42.0,male,1592.0,,https://en.wikipedia.org/wiki/Moli%C3%A8re,https://en.wikipedia.org/wiki/Moli%C3%A8re,1620.0,1672.0,case1,Europe,France,
,,,,,,,1698.0,d.,87.0,M,42.0,,90.0,Molyneux,Molineux,22.0,Mathematicians &cc Physicians,Great Britain,68.0,male,1594.0,,https://en.wikipedia.org/wiki/William_Molyneux,https://en.wikipedia.org/wiki/William_Molyneux,1656.0,1698.0,case1,Europe,Ireland,
,,,,,,,1670.0,d.,87.0,,62.0,,148.0,Monk,Monk,22.0,Statesmen and Warriors,Great Britain,126.0,male,1595.0,,"https://en.wikipedia.org/wiki/George_Monck,_1st_Duke_of_Albemarle","https://en.wikipedia.org/wiki/George_Monck,_1st_Duke_of_Albemarle",1608.0,1670.0,case1,Europe,United Kingdom,
,,,,,,,1592.0,d.,87.0,Bel,59.0,,39.0,Montaigne,Montaigne,17.0,Orators and Critics &cc,France,22.0,male,1596.0,,https://en.wikipedia.org/wiki/Michel_de_Montaigne,https://en.wikipedia.org/wiki/Michel_de_Montaigne,1533.0,1592.0,case1,Europe,France,
fl.,173.0,https://en.wikipedia.org/wiki/Montanism,,,,,,,87.0,F,,,105.0,Montanus,Montanus,7.0,Divines and Metaphysicians &cc,0,98.0,male,1597.0,,0,0,150.0,196.0,"case3
",0,0,
,,,,,,,1755.0,d.,87.0,Pol,66.0,,119.0,Montesquieu,Montesquieu,21.0,Divines and Metaphysicians &cc,France,98.0,male,1598.0,,https://en.wikipedia.org/wiki/Montesquieu,https://en.wikipedia.org/wiki/Montesquieu,1689.0,1755.0,case1,Europe,France,
,,,,,,,1265.0,d.,87.0,,,,149.0,"Montford, Earl of Leicester",Montford,23.0,Statesmen and Warriors,France,126.0,male,1600.0,,"https://en.wikipedia.org/wiki/Simon_de_Montfort,_6th_Earl_of_Leicester","https://en.wikipedia.org/wiki/Simon_de_Montfort,_6th_Earl_of_Leicester",1220.0,1265.0,case2,Europe,France,
,,,,,,,1218.0,d.,87.0,,,,150.0,"Montford, Simon Senior",S. Montford Sen:,24.0,Statesmen and Warriors,France,126.0,male,1601.0,,"https://en.wikipedia.org/wiki/Simon_de_Montfort,_5th_Earl_of_Leicester","https://en.wikipedia.org/wiki/Simon_de_Montfort,_5th_Earl_of_Leicester",1173.0,1218.0,case2,0,0,
,,,,,,,1567.0,d.,87.0,,,,139.0,Montmorency,Montmorency,13.0,Statesmen and Warriors,France,126.0,male,1602.0,,https://en.wikipedia.org/wiki/Anne_de_Montmorency,https://en.wikipedia.org/wiki/Anne_de_Montmorency,1522.0,1567.0,case2,Europe,France,
,,,,,,,1650.0,d.,87.0,,38.0,,142.0,Montrose,Montrose,16.0,Statesmen and Warriors,Great Britain,126.0,male,1603.0,,"https://en.wikipedia.org/wiki/James_Graham,_1st_Marquess_of_Montrose","https://en.wikipedia.org/wiki/James_Graham,_1st_Marquess_of_Montrose",1612.0,1650.0,case1,Europe,United Kingdom,
,,,,,,,1575.0,d.,87.0,Pa,55.0,,60.0,"Moore, Anthony",Ant: Moore,18.0,Artists Poets,France,42.0,male,1604.0,,https://en.wikipedia.org/wiki/Antonis_Mor,https://en.wikipedia.org/wiki/Antonis_Mor,1520.0,1575.0,case1,Europe|Central America,Netherlands,
,,,,,,,1310.0,d.,87.0,J,,,99.0,Mordecai,Mordecai,1.0,Divines and Metaphysicians &cc,Persia,98.0,male,1605.0,,https://en.wikipedia.org/wiki/Mordecai,https://en.wikipedia.org/wiki/Mordecai,1265.0,1310.0,case2,Asia,Iran,
,,,,,,,1535.0,d.,87.0,,,,152.0,"More, Thomas",Th. More,26.0,Statesmen and Warriors,Great Britain,126.0,male,1606.0,,https://en.wikipedia.org/wiki/Thomas_More,missing from MM10,1490.0,1535.0,case2,Europe,United Kingdom,
,,,,,,,1691.0,d.,87.0,Cr,53.0,,26.0,Morhoff,Morhoff,4.0,Orators and Critics &cc,Germany,22.0,male,1607.0,,https://en.wikipedia.org/wiki/Daniel_Georg_Morhof,https://en.wikipedia.org/wiki/Daniel_Georg_Morhof,1638.0,1691.0,case1,Europe,Germany,
fl.,1190.0,,,,,,,,87.0,M,,,91.0,"Morley, David",D. Morley,23.0,Mathematicians &cc Physicians,Great Britain,68.0,male,1608.0,,https://en.wikipedia.org/wiki/Daniel_of_Morley,https://en.wikipedia.org/wiki/Daniel_of_Morley,1167.0,1213.0,"case3
",Europe,United Kingdom,
,,,,,,,1330.0,d.,87.0,,,,147.0,"Mortimer, E. of March",Mortimer,21.0,Statesmen and Warriors,Great Britain,126.0,male,1609.0,,"https://en.wikipedia.org/wiki/Roger_Mortimer,_1st_Earl_of_March","https://en.wikipedia.org/wiki/Roger_Mortimer,_1st_Earl_of_March",1285.0,1330.0,case2,Europe,United Kingdom,
fl.,1392.0,,,,,,,,87.0,Cr,,,36.0,Moschopulus Senior,Moschopylus,14.0,Orators and Critics &cc, ,22.0,male,1610.0,,https://en.wikipedia.org/wiki/Manuel_Moschopoulos,https://en.wikipedia.org/wiki/Manuel_Moschopoulos,1369.0,1415.0,"case3
",Europe|Europe|Asia|Asia|Europe|Africa,Byzantine Empire|Latin Empire|Ottoman Empire,
fl.,-177.0,,,,,,,,87.0,P,,,47.0,Moschus,Moschus,5.0,Artists Poets, ,42.0,male,1611.0,,https://en.wikipedia.org/wiki/Moschus,https://en.wikipedia.org/wiki/Moschus,-200.0,-154.0,"case3
",Europe,Italy,
,,https://books.google.com/books?id=2ww4AQAAMAAJ&pg=PA286&lpg=PA286&dq=moses+sackcloth&source=bl&ots=vspRG8nQjD&sig=ACfU3U3tRjN1j1nLnZJxN6CCEl5JO3xetA&hl=en&sa=X&ved=2ahUKEwjo9LbltLHnAhXCu54KHSf8BpAQ6AEwDHoECAoQAQ#v=onepage&q=moses%20sackcloth&f=false,,,,,997.0,d.,88.0,J,,,100.0,Moses Sackcloth,Moses Sackcloth,2.0,Divines and Metaphysicians &cc,0,98.0,male,1612.0,,https://en.wikipedia.org/wiki/Moses_ben_Hanoch,https://en.wikipedia.org/wiki/Moses_ben_Hanoch,952.0,997.0,case2,0,0,
fl.,130.0,,,,,,,,87.0,J,,,103.0,"Moses, Ben Chilpeta",M. Chilpeta,5.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,1613.0,,https://en.wikipedia.org/wiki/Jose_ben_Halafta,https://en.wikipedia.org/wiki/Jose_ben_Halafta,107.0,153.0,"case3
",Asia,Israel,
,,,,,,,1095.0,d.,88.0,,59.0,,130.0,Mostancer,Mostanser,4.0,Statesmen and Warriors,0,126.0,male,1614.0,,https://en.wikipedia.org/wiki/Nizar_ibn_al-Mustansir,https://en.wikipedia.org/wiki/Nizar_ibn_al-Mustansir,1036.0,1095.0,case1,0,0,
,,,,,,,965.0,d.,88.0,P,54.0,,47.0,Motanabbi,Montanabbi,5.0,Artists Poets,Turky in Asia,42.0,male,1615.0,,https://en.wikipedia.org/wiki/Al-Mutanabbi,https://en.wikipedia.org/wiki/Al-Mutanabbi,911.0,965.0,case1,Asia,Iraq,
,,https://books.google.com/books?id=7BhXAAAAcAAJ&pg=PA55&lpg=PA55&dq=muca+universal+history&source=bl&ots=9sgf_6HvRZ&sig=ACfU3U32FOI74jgl_nGDdCpeBt0LOI4sHA&hl=en&sa=X&ved=2ahUKEwiX5M_nt7HnAhVLjp4KHRxUDoUQ6AEwGXoECA0QAQ#v=onepage&q=muca%20universal%20history&f=false,,,,,714.0,d.,88.0,,,,130.0,Muca,Muca,4.0,Statesmen and Warriors,0,126.0,male,1616.0,,https://en.wikipedia.org/wiki/Musa_ibn_Nusayr,0,669.0,714.0,case2,0,0,
fl.,-146.0,,,,,,,,88.0,,,,150.0,Mummius,Mummius,24.0,Statesmen and Warriors,Italy,126.0,male,1617.0,,https://en.wikipedia.org/wiki/Lucius_Mummius_Achaicus,https://en.wikipedia.org/wiki/Lucius_Mummius_Achaicus,-169.0,-123.0,"case3
",0,0,
fl.,1530.0,,,,,,,,88.0,M,,,84.0,"Munster, Sebastian",S. Munster,16.0,Mathematicians &cc Physicians,Germany,68.0,male,1618.0,,https://en.wikipedia.org/wiki/Sebastian_M%C3%BCnster,https://en.wikipedia.org/wiki/Sebastian_M%C3%BCnster,1507.0,1553.0,"case3
",Europe,Germany,
fl.,-950.0,,,,,,,,88.0,P,,,49.0,Musaeus,Musaeus,7.0,Artists Poets,Turky in Europe,42.0,male,1620.0,,https://en.wikipedia.org/wiki/Musaeus_of_Athens,https://en.wikipedia.org/wiki/Musaeus_of_Athens,-973.0,-927.0,"case3
",0,0,
,,,,,,,1517.0,d.,88.0,Cr,49.0,,24.0,Musurus,Musurus,2.0,Orators and Critics &cc,Turky in Europe,22.0,male,1622.0,,https://en.wikipedia.org/wiki/Marcus_Musurus,https://en.wikipedia.org/wiki/Marcus_Musurus,1468.0,1517.0,case1,Europe,Greece,
fl.,-444.0,,,,,,,,88.0,St,,,67.0,Myron,Myron,25.0,Artists Poets,Turky in Europe,42.0,male,1623.0,,https://en.wikipedia.org/wiki/Myron,missing from MM10,-467.0,-421.0,"case3
",Europe,Greece,
fl.,590.0,,,,,,,,88.0,HP,,,112.0,Myso,Myso,14.0,Divines and Metaphysicians &cc,0,98.0,male,1624.0,,https://en.wikipedia.org/wiki/Myson_of_Chenae,https://en.wikipedia.org/wiki/Myson_of_Chenae,567.0,613.0,"case3
",0,0,Year
,,,,,,,-538.0,d.,88.0,,,,133.0,Nabonadius,Nabonadius,7.0,Statesmen and Warriors,Turky in Asia,126.0,male,1625.0,,https://en.wikipedia.org/wiki/Nabonidus,https://en.wikipedia.org/wiki/Nabonidus,-583.0,-538.0,case2,Asia|Europe,Turkey,
,,,,,,,-734.0,d.,88.0,,,,136.0,Nabonassar,Nabonassar,10.0,Statesmen and Warriors,Turky in Asia,126.0,male,1626.0,,https://en.wikipedia.org/wiki/Nabonassar,https://en.wikipedia.org/wiki/Nabonassar,-779.0,-734.0,case2,Asia|Europe|Africa|Europe|Asia|Asia|Asia|Asia|Africa|Asia|Africa|Asia|Europe|Africa|Asia,Achaemenid Empire|Macedonia|Seleucid Empire|Parthian Empire|Parthian Empire|Sasanian Empire|Rashidun Caliphates|Iraq|Ancient Rome,
fl.,1150.0,,,,,,,,88.0,J,,,100.0,Nachman,Nachman,2.0,Divines and Metaphysicians &cc,Spain,98.0,male,1628.0,,https://en.wikipedia.org/wiki/Nachmanides,https://en.wikipedia.org/wiki/Nachmanides,1127.0,1173.0,"case3
",Europe,Spain,
fl.,322.0,,,,,,,,88.0,J,,,101.0,Nachmanides,Nachmanides,3.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,1629.0,,https://en.wikipedia.org/wiki/Samuel_ben_Nahman,https://en.wikipedia.org/wiki/Samuel_ben_Nahman,299.0,345.0,"case3
",0,0,
,,,,,,,1270.0,d. ab.,88.0,J,76.0,,100.0,Nachmanides M.,M. Nachmanides,2.0,Divines and Metaphysicians &cc,Spain,98.0,male,1630.0,,https://en.wikipedia.org/wiki/Nachmanides,https://en.wikipedia.org/wiki/Nachmanides,1194.0,1270.0,case6,Europe,Spain,
,,,,,,,1747.0,d.,88.0,,61.0,,127.0,Nadir Shah,Nadir Shah,1.0,Statesmen and Warriors,0,126.0,male,1631.0,,https://en.wikipedia.org/wiki/Nader_Shah,https://en.wikipedia.org/wiki/Nader_Shah,1686.0,1747.0,case1,Asia|Asia,Iran|Safavid Empire,
,,,,,,,-203.0,d.,88.0,P,,,50.0,Naevius,Naevius,8.0,Artists Poets,Italy,42.0,male,1632.0,,https://en.wikipedia.org/wiki/Gnaeus_Naevius,https://en.wikipedia.org/wiki/Gnaeus_Naevius,-248.0,-203.0,case2,Europe,Italy,
fl.,-758.0,,,,,,,,88.0,J,,,106.0,Nahum,Nahum,8.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,1633.0,,https://en.wikipedia.org/wiki/Nahum,https://en.wikipedia.org/wiki/Nahum,-781.0,-735.0,"case3
",Asia,Israel,
,,,,,,,1617.0,d.,88.0,M,67.0,,93.0,Napier,Napier,25.0,Mathematicians &cc Physicians,Great Britain,68.0,male,1634.0,,https://en.wikipedia.org/wiki/John_Napier,https://en.wikipedia.org/wiki/John_Napier,1550.0,1617.0,case1,Europe,United Kingdom,
,,,,,,,605.0,d.,88.0,,,,137.0,Narses,Narces,11.0,Statesmen and Warriors, ,126.0,male,1635.0,,https://en.wikipedia.org/wiki/Narses_(magister_militum_per_Orientem),missing from MM10,560.0,605.0,case2,0,0,
fl.,-250.0,,,,,,,,88.0,Pa,,,61.0,Nealces,Nealces,19.0,Artists Poets,0,42.0,male,1637.0,,https://en.wikipedia.org/wiki/Nealkes,https://en.wikipedia.org/wiki/Nealkes,-273.0,-227.0,"case3
",0,0,
,,,,,,,-561.0,d.,88.0,,,,128.0,Nebuchadnezzar,Nebuchadnezzar,2.0,Statesmen and Warriors,Turky in Asia,126.0,male,1638.0,,https://en.wikipedia.org/wiki/Nebuchadnezzar_II,https://en.wikipedia.org/wiki/Nebuchadnezzar_II,-606.0,-561.0,case2,Asia|Europe|Africa|Europe|Asia|Asia|Asia|Asia|Africa|Asia|Africa|Asia|Europe|Africa|Asia,Achaemenid Empire|Macedonia|Seleucid Empire|Parthian Empire|Parthian Empire|Sasanian Empire|Rashidun Caliphates|Iraq|Ancient Rome,
,,,,,,,-601.0,d.,88.0,,,,130.0,Nechaoh,Nechaoh,4.0,Statesmen and Warriors,0,126.0,male,1639.0,,https://en.wikipedia.org/wiki/Necho_II,missing from MM10,-646.0,-601.0,case2,0,0,
fl.,-456.0,,,,,,,,88.0,J,,,100.0,Nehemiah,Nehemiah,2.0,Divines and Metaphysicians &cc,0,98.0,male,1640.0,,https://en.wikipedia.org/wiki/Nehemiah,missing from MM10,-479.0,-433.0,"case3
",0,0,
fl.,828.0,,,,,,,,88.0,H,,,18.0,Nennius,Nennius,18.0,Historians and Antiquaries Lawyers,0,0.0,male,1642.0,,https://en.wikipedia.org/wiki/Nennius,https://en.wikipedia.org/wiki/Nennius,805.0,851.0,"case3
",0,0,
,,,,,,,-25.0,d.,88.0,H,,,21.0,"Nepos, Cornelius",C. Nepos,21.0,Historians and Antiquaries Lawyers,Italy,0.0,male,1643.0,,https://en.wikipedia.org/wiki/Cornelius_Nepos,missing from MM10,-70.0,-25.0,case2,Europe,Italy,
,,,,,,,556.0,d.,88.0,,,,127.0,Neriglissar,Neriglissar,1.0,Statesmen and Warriors,Turky in Asia,126.0,male,1644.0,,https://en.wikipedia.org/wiki/Neriglissar,https://en.wikipedia.org/wiki/Neriglissar,511.0,556.0,case2,0,0,YearCh
,,,,,,,68.0,d.,89.0,,32.0,,143.0,Nero,Nero,17.0,Statesmen and Warriors,Italy,126.0,male,1645.0,,https://en.wikipedia.org/wiki/Nero,missing from MM10,36.0,68.0,case1,Europe,Italy,
,,,,,,,98.0,d.,89.0,,72.0,,141.0,Nerva,Nerva,15.0,Statesmen and Warriors,Italy,126.0,male,1646.0,,https://en.wikipedia.org/wiki/Nerva,missing from MM10,26.0,98.0,case1,Europe,Italy,
,,,,,,,439.0,d. af.,89.0,F,,,100.0,Nestorius,Nestorius,2.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,1647.0,,https://en.wikipedia.org/wiki/Nestorius,missing from MM10,394.0,440.0,case8,Asia|Europe,Turkey,
,,,,,,,1727.0,d.,89.0,M,85.0,,91.0,Newton,Newton,23.0,Mathematicians &cc Physicians,Great Britain,68.0,male,1648.0,,https://en.wikipedia.org/wiki/Isaac_Newton,https://en.wikipedia.org/wiki/Isaac_Newton,1642.0,1727.0,case1,Europe,United Kingdom,
fl.,-137.0,,,,,,,,89.0,P,,,46.0,Nicander of Colophon,Nicander C.,4.0,Artists Poets,Turky in Asia,42.0,male,1649.0,,https://en.wikipedia.org/wiki/Nicander,https://en.wikipedia.org/wiki/Nicander,-160.0,-114.0,"case3
",Asia|Europe,Turkey,
,,,,,1300.0,b.,,,89.0,H,,,13.0,Nicephorus Calistus,N. Calistus,13.0,Historians and Antiquaries Lawyers, ,0.0,male,1650.0,,https://en.wikipedia.org/wiki/Nikephoros_Kallistos_Xanthopoulos,https://en.wikipedia.org/wiki/Nikephoros_Kallistos_Xanthopoulos,,,,0,0,
fl.,750.0,,,,,,,,89.0,H,,,18.0,Nicephorus Constantinopolitanus,Nicephorus C.,18.0,Historians and Antiquaries Lawyers,Turky in Asia,0.0,male,1651.0,,https://en.wikipedia.org/wiki/Nikephoros_I,https://en.wikipedia.org/wiki/Nikephoros_I,727.0,773.0,"case3
",Asia|Europe,Turkey,
,,,,,,,811.0,d.,89.0,,,,136.0,Nicephorus Logothetes,Nicephorus,10.0,Statesmen and Warriors,Turky in Asia,126.0,male,1652.0,,https://en.wikipedia.org/wiki/Nikephoros_II_Phokas,https://en.wikipedia.org/wiki/Nikephoros_II_Phokas,766.0,811.0,case2,Asia|Europe,Turkey,
,,,,,,,969.0,d.,89.0,,57.0,,134.0,Nicephorus Phocas,Nicephoras Ph:,8.0,Statesmen and Warriors, ,126.0,male,1653.0,,https://en.wikipedia.org/wiki/Nikephoros_III_Botaneiates,https://en.wikipedia.org/wiki/Nikephoros_III_Botaneiates,912.0,969.0,case1,Europe|Europe|Asia|Asia|Europe|Africa,Byzantine Empire|Latin Empire|Ottoman Empire,
fl.,-772.0,,,,,,,,89.0,M,,,91.0,Nicepsos,Nicepsos,23.0,Mathematicians &cc Physicians,0,68.0,male,1654.0,,https://en.wikipedia.org/wiki/Petosiris_to_Nechepso,https://en.wikipedia.org/wiki/Petosiris_to_Nechepso,-795.0,-749.0,"case3
",0,0,
fl.,1210.0,,,,,,,,89.0,H,,,21.0,Nicetas Acominatus,Nicetus A.,21.0,Historians and Antiquaries Lawyers, ,0.0,male,1655.0,,https://en.wikipedia.org/wiki/Niketas_Choniates,https://en.wikipedia.org/wiki/Niketas_Choniates,1187.0,1233.0,"case3
",0,0,
,,,,,,,1340.0,d.,89.0,D,,,121.0,Nicholas de Lyra,Nicolaus Ly:,23.0,Divines and Metaphysicians &cc,France,98.0,male,1656.0,,https://en.wikipedia.org/wiki/Nicholas_of_Lyra,https://en.wikipedia.org/wiki/Nicholas_of_Lyra,1295.0,1340.0,case2,Europe,France,
fl.,-300.0,,,,,,,,89.0,Pa,,,59.0,Nicias,Nicias,17.0,Artists Poets,Turky in Europe,42.0,male,1657.0,,https://www.britannica.com/biography/Nicias-Greek-artist,https://www.britannica.com/biography/Nicias-Greek-artist,-323.0,-277.0,"case3
",Europe,Greece,
,,,,,,,-413.0,d.,89.0,,,,139.0,Nicias,Nicias,13.0,Statesmen and Warriors,0,126.0,male,1658.0,7340.0,https://en.wikipedia.org/wiki/Nicias,https://en.wikipedia.org/wiki/Nicias,-458.0,-413.0,case2,0,0,
fl.,1300.0,,,,,,,,89.0,Ph,,,70.0,Nicolaus Alex,Nicolaus Al:,2.0,Mathematicians &cc Physicians, ,68.0,male,1659.0,,https://en.wikipedia.org/wiki/Nicholas_Myrepsos,https://en.wikipedia.org/wiki/Nicholas_Myrepsos,1277.0,1323.0,"case3
",0,0,
